Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,População total do município do ano de referência:,População total atendida com esgotamento sanitário
411885,Perobal,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"7.189,00",2.231
411095,Itaipulândia,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.485,00",4.324
411915,Pinhais,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"127.019,00",127.019
411110,Itambé,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.111,00",5.532
411125,Itaperuçu,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"31.217,00",10.729
411920,Pinhalão,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.566,00",222
411930,Pinhão,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"29.886,00",11.971
411140,Ivaí,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.229,00",6.227
411150,Ivaiporã,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"32.720,00",8.444
410310,Bocaiúva do Sul,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.299,00",5.823
411940,Piraí do Sul,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"23.651,00",17.706
411155,Ivaté,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.831,00",4.035
411170,Jaboti,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.427,00",581
410290,Bituruna,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"15.533,00",3.442
410280,Bela Vista do Paraíso,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"14.833,00",7.558
411180,Jacarezinho,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"40.375,00",40.370
411210,Jandaia do Sul,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"21.408,00",13.549
410250,Barbosa Ferraz,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.795,00",4.808
411250,Jardim Alegre,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.004,00",3.337
411950,Piraquara,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"118.730,00",105.724
410230,Balsa Nova,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.395,00",3.109
410210,Astorga,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"25.475,00",22.365
411960,Pitanga,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"33.678,00",18.160
411990,Ponta Grossa,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"358.371,00",358.335
411280,Joaquim Távora,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.945,00",11.538
410200,Assis Chateaubriand,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"36.808,00",16.381
410190,Assaí,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.797,00",11.683
410180,Araucária,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"151.666,00",138.062
411320,Lapa,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"45.003,00",30.515
410170,Araruna,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"14.485,00",9.163
410160,Arapoti,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"25.777,00",21.697
410150,Arapongas,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"119.138,00",105.014
410140,Apucarana,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"130.134,00",127.963
412450,Santo Inácio,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.181,00",3.909
410710,Diamante do Norte,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.142,00",3.632
410690,Curitiba,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"1.773.718,00",1.773.363
412120,Quitandinha,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"18.398,00",1.737
412796,Turvo,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"14.231,00",1.833
410900,Guapirama,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.626,00",4.099
412790,Tuneiras do Oeste,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.067,00",4.810
411690,Nova Esperança,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"26.585,00",20.593
412785,Três Barras do Paraná,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.135,00",6.064
412780,Tomazina,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.426,00",3.995
411670,Nova Aurora,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.765,00",7.598
410880,Guaíra,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"32.097,00",23.332
411660,Nova América da Colina,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.280,00",834
412770,Toledo,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"150.470,00",140.698
410860,Goioerê,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"28.437,00",18.601
410850,General Carneiro,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.062,00",4.520
412750,Tibagi,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"19.961,00",12.905
411620,Morretes,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"18.309,00",9.397
412740,Terra Roxa,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"18.119,00",10.525
410840,Francisco Beltrão,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"96.666,00",80.812
412720,Terra Boa,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.568,00",13.376
412710,Telêmaco Borba,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"75.042,00",74.627
410832,Francisco Alves,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.116,00",4.324
412700,Teixeira Soares,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"9.547,00",3.217
410830,Foz do Iguaçu,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"285.415,00",283.910
410800,Florestópolis,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.446,00",9.026
410780,Floraí,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"4.792,00",1.330
412667,Tamarana,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.707,00",4.140
411610,Moreira Sales,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"11.175,00",2.554
410775,Figueira,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.062,00",998
412660,Siqueira Campos,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"22.811,00",17.993
412630,Sengés,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.270,00",12.089
412620,Sapopema,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.695,00",2.376
411580,Medianeira,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"54.369,00",24.350
411570,Matinhos,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"39.259,00",39.255
411560,Matelândia,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"18.450,00",13.052
412610,São Tomé,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"5.232,00",3.193
410765,Fazenda Rio Grande,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"148.873,00",148.858
412580,São Pedro do Ivaí,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.690,00",5.873
412570,São Miguel do Iguaçu,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"29.122,00",18.520
412560,São Mateus do Sul,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"42.366,00",19.503
412550,São José dos Pinhais,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"329.628,00",294.742
410760,Faxinal,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"16.389,00",7.617
410750,Engenheiro Beltrão,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"12.454,00",2.574
412260,Rondon,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"9.097,00",5.628
411410,Mandaguaçu,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"31.457,00",11.808
412240,Rolândia,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"71.670,00",45.692
412050,Primeiro de Maio,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"10.082,00",8.314
410610,Conselheiro Mairinck,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"3.461,00",3.079
410630,Corbélia,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"17.470,00",13.901
412230,Rio Negro,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"31.324,00",19.609
412060,Prudentópolis,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"49.393,00",27.294
412200,Rio Azul,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"14.025,00",7.008
412190,Ribeirão do Pinhal,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.060,00",9.998
412070,Quatiguá,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"8.099,00",4.946
412175,Reserva do Iguaçu,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"6.553,00",3.877
412080,Quatro Barras,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"24.191,00",20.886
411400,Mamborê,PR,Sul,2022,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,"13.452,00",10.605
