Código do Município,Município,Estado,Região,Ano de Referência,Código do Prestador,Prestador,Sigla do Prestador,Abrangência,Tipo de serviço,Natureza jurídica,POP_TOT - População total do município do ano de referência (Fonte: IBGE):,ES001 - População total atendida com esgotamento sanitário
430435,Candiota,RS,Sul,2018,43043511,Prefeitura Municipal de Candiota,PMC,Local,Água e Esgoto,Administração pública direta,9.519,1.400
430462,Capão Bonito do Sul,RS,Sul,2018,43046211,Prefeitura Municipal de Capão Bonito do Sul,PMCBS,Local,Água e Esgoto,Administração pública direta,1.668,1.100
430469,Capitão,RS,Sul,2018,43046911,Prefeitura Municipal de Capitão,PMC,Local,Água e Esgoto,Administração pública direta,2.750,350
430510,Caxias do Sul,RS,Sul,2018,43051011,Serviço Autônomo Municipal de Água e Esgoto,SAMAE,Local,Água e Esgoto,Autarquia,504.069,447.898
430593,Coronel Pilar,RS,Sul,2018,43059311,Prefeitura Municipal de Coronel Pilar,PMCP,Local,Água e Esgoto,Administração pública direta,1.641,195
430613,Cruzaltense,RS,Sul,2018,43061311,Prefeitura Municipal de Cruzaltense,PMC,Local,Água e Esgoto,Administração pública direta,1.870,120
430655,Dom Pedro de Alcântara,RS,Sul,2018,43065511,Prefeitura Municipal de Dom Pedro de Alcântara,PMDPA,Local,Água e Esgoto,Administração pública direta,2.541,14
430675,Doutor Ricardo,RS,Sul,2018,43067511,Prefeitura Municipal de Doutor Ricardo,PMDR,Local,Água e Esgoto,Administração pública direta,1.994,150
431080,Ivoti,RS,Sul,2018,43108011,Água de Ivoti,AV,Local,Água e Esgoto,Autarquia,23.880,2.395
431142,Lajeado do Bugre,RS,Sul,2018,43114211,Prefeitura Municipal de Lajeado do Bugre,PMLB,Local,Água e Esgoto,Administração pública direta,2.561,1.917
431237,Monte Alegre dos Campos,RS,Sul,2018,43123711,Prefeitura Municipal de Monte Alegre dos Campos,PMMAC,Local,Água e Esgoto,Administração pública direta,3.220,135
431244,Morrinhos do Sul,RS,Sul,2018,43124411,Prefeitura Municipal de Morrinhos do Sul,PMMS,Local,Água e Esgoto,Administração pública direta,2.979,1.300
431306,Nova Hartz,RS,Sul,2018,43130611,Prefeitura Municipal de Nova Hartz,MNH,Local,Água e Esgoto,Administração pública direta,21.317,1.500
431339,Novo Cabrais,RS,Sul,2018,43133911,Prefeitura Municipal de Novo Cabrais,PMNC,Local,Água e Esgoto,Administração pública direta,4.169,620
431340,Novo Hamburgo,RS,Sul,2018,43134011,Serviços de Água e Esgoto de Novo Hamburgo,COMUSA,Local,Água e Esgoto,Autarquia,246.452,15.350
431440,Pelotas,RS,Sul,2018,43144011,Serviço Autônomo de Saneamento de Pelotas,SANEP,Local,Água e Esgoto,Autarquia,341.648,203.085
431445,Pinhal,RS,Sul,2018,43144511,Prefeitura Municipal de Pinhal,PMP,Local,Água e Esgoto,Administração pública direta,2.577,570
431447,Pinhal Grande,RS,Sul,2018,43144711,Prefeitura Municipal de Pinhal Grande,PMPG,Local,Água e Esgoto,Administração pública direta,4.372,1.455
431640,Rosário do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,39.535,5.057
431680,Santa Cruz do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,129.427,18.862
431690,Santa Maria,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,280.505,167.184
431720,Santa Rosa,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,72.919,19.934
431750,Santo Ângelo,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,77.620,16.157
431800,São Borja,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,60.557,11.428
431810,São Francisco de Assis,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,18.471,1.100
431990,Sapiranga,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,81.198,850
432000,Sapucaia do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,140.311,10.257
432100,Tapera,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,10.593,503
432110,Tapes,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,17.266,117
432150,Torres,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,38.386,22.316
432160,Tramandaí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,50.760,13.775
432190,Três Passos,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,23.963,226
432200,Triunfo,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,29.207,0
432300,Viamão,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,254.101,4.064
432380,Xangri-lá,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,16.025,4.873
430676,Eldorado do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,40.643,3.903
430660,Dom Pedrito,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,38.589,5.248
430610,Cruz Alta,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,60.693,11.414
430595,Cotiporã,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,3.868,95
430770,Esteio,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,83.121,7.681
431140,Lajeado,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,82.951,850
431100,Jaguarão,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,26.869,7.999
431033,Imbé,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,22.309,127
430760,Estância Velha,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,49.345,1.349
431410,Passo Fundo,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,201.767,60.417
430545,Cidreira,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,15.912,939
430690,Encruzilhada do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,25.791,545
431560,Rio Grande,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,210.005,61.621
430463,Capão da Canoa,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,52.004,29.470
430460,Canoas,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,344.957,128.818
430440,Canela,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,44.489,6.996
431530,Quaraí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,22.771,13.091
430390,Campo Bom,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,66.156,91
430310,Cachoeirinha,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,129.307,83.539
431020,Ijuí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,83.173,9.323
430300,Cachoeira do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,82.547,23.400
430280,Caçapava do Sul,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,33.702,1.223
431010,Igrejinha,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,36.450,928
430210,Bento Gonçalves,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,119.049,681
430930,Guaíba,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,98.043,5.157
430187,Barra do Quaraí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,4.202,833
430750,Espumoso,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,15.584,1.590
431350,Osório,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,45.557,260
430905,Glorinha,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,7.988,1.229
430130,Arroio Grande,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,18.351,703
430920,Gravataí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,279.398,80.744
430060,Alvorada,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,209.213,48.684
430040,Alegrete,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,74.173,14.884
430910,Gramado,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,35.875,10.981
431050,Iraí,RS,Sul,2018,43149000,Companhia Rio-Grandense de Saneamento,CORSAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,7.344,854
431490,Porto Alegre,RS,Sul,2018,43149011,Departamento Municipal de Água e Esgotos,DMAE,Local,Água e Esgoto,Autarquia,1.479.101,1.338.143
431507,Porto Vera Cruz,RS,Sul,2018,43150711,Prefeitura Municipal de Porto Vera Cruz,PMPVC,Local,Água e Esgoto,Administração pública direta,1.415,288
431531,Quatro Irmãos,RS,Sul,2018,43153111,Prefeitura Municipal de Quatro Irmãos,PMQI,Local,Água e Esgoto,Administração pública direta,1.846,935
431710,Santana do Livramento,RS,Sul,2018,43171011,Departamento de Água e Esgotos,DAE,Local,Água e Esgoto,Autarquia,77.763,24.725
431725,Santa Tereza,RS,Sul,2018,43172511,Prefeitura Municipal de Santa Tereza,PMST,Local,Água e Esgoto,Administração pública direta,1.734,248
431830,São Gabriel,RS,Sul,2018,43183011,São Gabriel Saneamento S.A,SGS,Local,Água e Esgoto,Administração pública direta,62.061,10.767
431843,São João do Polêsine,RS,Sul,2018,43184311,Prefeitura Municipal de São João do Polêsine,PMSJP,Local,Água e Esgoto,Administração pública direta,2.561,1.405
431870,São Leopoldo,RS,Sul,2018,43187011,Serviço Municipal de Água e Esgotos,SEMAE,Local,Água e Esgoto,Autarquia,234.947,42.407
432183,Três Forquilhas,RS,Sul,2018,43218311,Prefeitura Municipal de Três Forquilhas,PMRF,Local,Água e Esgoto,Administração pública direta,2.725,720
432225,Tupandi,RS,Sul,2018,43222512,Prefeitura Municipal de Tupandi,PMT,Local,Água e Esgoto,Administração pública direta,4.767,435
432240,Uruguaiana,RS,Sul,2018,43224011,BRK Ambiental - Uruguaiana S.A.,BRK,Local,Água e Esgoto,Empresa privada,127.079,111.744
432270,Vera Cruz,RS,Sul,2018,43227011,Prefeitura Municipal de Vera Cruz,PMVCZ,Local,Água e Esgoto,Administração pública direta,26.618,13.800
432335,Vila Lângaro,RS,Sul,2018,43233511,Prefeitura Municipal de Vila Langaro,PMVL,Local,Água e Esgoto,Administração pública direta,2.102,374
421360,Porto União,SC,Sul,2018,41069000,Companhia de Saneamento do Paraná,SANEPAR,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,35.250,4.309
420140,Araranguá,SC,Sul,2018,42014011,Serviço Autônomo Municipal de Água e Esgoto,SAMAE,Local,Água e Esgoto,Autarquia,67.578,1.164
420200,Balneário Camboriú,SC,Sul,2018,42020011,Empresa Municipal de Água e Saneamento,EMASA,Local,Água e Esgoto,Autarquia,138.732,130.000
420245,Bombinhas,SC,Sul,2018,42024511,Águas de Bombinhas,AB,Local,Água e Esgoto,Empresa privada,19.193,3.532
420360,Campos Novos,SC,Sul,2018,42036011,Serviço Autônomo Municipal de Água e Esgoto,SAMAE,Local,Água e Esgoto,Autarquia,35.930,25.833
420390,Capinzal,SC,Sul,2018,42039011,Serviço Intermunicipal de Água e Esgoto,SIMAE,Microrregional,Água e Esgoto,Autarquia,22.658,1.071
420435,Cordilheira Alta,SC,Sul,2018,42043511,Prefeitura Municipal de Cordilheira Alta,PMCA,Local,Água e Esgoto,Administração pública direta,4.385,1.115
420517,Entre Rios,SC,Sul,2018,42051711,Prefeitura Municipal de Entre Rios,PMER,Local,Água e Esgoto,Administração pública direta,3.189,120
421660,São José,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,242.927,93.156
420800,Itá,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,6.209,4.530
420420,Chapecó,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,216.654,73.889
420400,Catanduvas,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,10.735,5.985
420750,Indaial,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,67.923,12.280
420700,Içara,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,55.581,12.172
420380,Canoinhas,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,54.319,7.940
420545,Forquilhinha,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,26.368,5.427
420540,Florianópolis,SC,Sul,2018,42054000,Companhia Catarinense de Águas e Saneamento,CASAN,Regional,Água e Esgoto,Sociedade de economia mista com administração pública,492.977,316.143
